0.0005706532273696552, 0.9558441558441557
0.006540802481101005, 0.9558441558441557
0.010716805582477215, 0.9506493506493506
0.014923822446210502, 0.0025974025974027093
0.020296956774568706, 0.0025974025974027093
0.03462686567164179, 0
0.05194339988369838, 0.0051948051948051965
0.06329908897073074, 0.025974025974025983
0.07585190928474507, 0.051948051948051965
0.08781236673773986, 0.08571428571428563
0.10812327970536924, 0.10649350649350642
0.13380112424888546, 0.11688311688311681
0.15649389416553594, 0.1272727272727272
0.18157317309556115, 0.1350649350649349
0.20665090133746855, 0.14025974025974008
0.22636790075596047, 0.16623376623376607
0.2413196355882924, 0.21038961038961035
0.2687993797247529, 0.23896103896103893
0.3004675324675325, 0.283116883116883
0.31956115526264783, 0.2649350649350649
0.3233665439038574, 0.638961038961039
0.33232176778445444, 0.638961038961039
0.3344632680752084, 0.22597402597402594
0.3361194029850747, 0
0.3438790463268076, 0.0025974025974027093
0.34817910447761197, 0.19999999999999996
0.35653731343283585, 0.19999999999999996
0.3639154874975771, 0.5584415584415583
0.37227524714091886, 0.561038961038961
0.3761194029850747, 0
0.38447761194029856, 0
0.39106028300058154, 0.025974025974025983
0.40002015894553217, 0.03376623376623389
